Id;Score;text;data
101;0.532524704933167;tweetedent√o a do Am√rica mg;12/10/2018 00:58
102;0.319466352462769;tweeted Jo√o Ricardo n√o treina e pode desfalcar Am√ricaMG no cl√ssico contra Atl√ticoMG;11/10/2018 23:50
103;0.48523873090744;tweeted Com a volta de zagueiro Galo treina para pegar o Am√ricaMG;11/10/2018 23:45
104;0.427760094404221;tweetedclassifica√√o para final copa do Brasil;13/10/2018 12:00
105;0.546183884143829;roubos contra inter e Am√rica MG;13/10/2018 12:00
106;0.5;A√ √ f√cil julgar;11/10/2018 23:15
107;0.5;tweeted;13/10/2018 12:00
108;0.5;RichardParan√;13/10/2018 12:00
109;0.5;Alex SantanaParan√;13/10/2018 12:00
110;0.5;SanderSport;13/10/2018 12:00
111;0.5;MarloneSportempCorinthians;13/10/2018 12:00
112;0.5;Marquinhos Gabriel‚Ä;11/10/2018 22:40
113;0.354884922504425;tweeted Jo√o Ricardo sente dores na coxa e pode defalcar o Am√ricaMG;11/10/2018 22:40
114;0.521798610687256;tweetedT√ ali no cantinho da fotoestreia do Pedrinho cce Dia dos Pais‚Ä;11/10/2018 22:25
115;0.544199585914612;Gols Irani Leonardo x‚Ä;11/10/2018 21:40
116;0.5;tweetedIsso tamb√m √ verdade;13/10/2018 12:00
117;0.53000944852829;Por√m quando vc consegue a lideran√a do campeonato e seus rivais est√o‚Ä;11/10/2018 21:36
118;0.930376410484314;tweetedSim no ¬ turno o SP temcampanha √ algo super natural sim;13/10/2018 12:00
119;0.512629806995392;Empatar contra o Paran‚Ä;11/10/2018 21:28
120;0.298379331827164;tweetedAh t√ contra o Am√rica Mg o R√gis tava a disposi√√o e ele jogou improvisado de lateral por que;11/10/2018 21:26
121;0.5;tweetedAlex SantanaParana;13/10/2018 12:00
122;0.532539427280426;Jo√o RicardoAm√rica MG;13/10/2018 12:00
123;0.5;NeiltonVit√ria;13/10/2018 12:00
124;0.5;GregoreBahia;13/10/2018 12:00
125;0.5;Re‚Ä;11/10/2018 21:23
126;0.625816643238068;tweetedNos √ltimosjogos em casa o Atl√tico PR marcou mais de um golgols no Flamengono Vit√riano Gr√miono B‚Ä;11/10/2018 21:03
127;0.499389976263046;tweeted Jo√o Ricardo √ poupado de treino do Am√ricaMG e vira d√vida para cl√ssico contra Atl√ticoMG;11/10/2018 21:03
128;0.185307860374451;tweeted Maidana N√o tem jeito Temos de ir para cima do Am√ricaMG;11/10/2018 20:55
129;0.492836177349091;tweeted Desfalcado Am√ricaMG segue trabalhando para o cl√ssico com o Atl√ticoMG;11/10/2018 20:44
130;0.636830985546112;tweetedO retrospecto √ ruim mas desconsiderando o jogo contra o flamengo o time vem apresentando um bom futebol‚Ä;11/10/2018 20:36
131;0.696699202060699;tweeted Tom√s Andrade espera repetir contra o Am√ricaMG seus melhores dias;11/10/2018 20:30
