Id;Score;text;data;
259;259;0.100000001490116;tweetedQuem diria que Lugano o cara que a torcida queria que voltasse pois ia dar tapa na cara de jogador corpo mole n√o deu um‚Ä;18/10/2018 14:33
260;260;0.3181431889534;tweeted Quem diria que Lugano o cara que a torcida queria que voltasse pois ia dar tapa na cara de jogador corpo mole n√o‚Ä;18/10/2018 14:29
261;261;0.532539427280426;tweeted LuanAtacanteAm√rica MG;18/10/2018 14:06
262;262;0.601303696632385;tweetedmas n√s temos camarada o Am√rica mg;18/10/2018 13:22
263;263;0.5;tweeted CACHA√áADEPEND√äNCIA;13/10/2018 12:00
264;264;0.56335186958313;Nos √ltimosjogos odeixou de marcar emjogos S√o Paulo Bahia Am√rica MG e Bot‚Ä;18/10/2018 13:10
265;265;0.601508438587189;tweeted Palmeiras x Flamengo x Santos S√o Paulo Gr√mio Boca Juniors e Corinthians Sem contar clubes medianos da‚Ä;18/10/2018 13:07
266;266;0.540631234645844;tweetedOnde assistir ao jogo Am√ricaMG x Atl√ticoPR AO VIVO ‚Äì TV e Streaming ‚Äì Campeonato Brasileiro de Aspirantes¬;18/10/2018 13:04
267;267;0.540631234645844;tweeted Onde assistir ao jogo Am√ricaMG x Atl√ticoPR AO VIVO ‚Äì TV e Streaming ‚Äì Campeonato Brasileiro de Aspirantes¬;18/10/2018 13:03
268;268;0.408409833908081;tweetedE eu que achava que o Rafael Sobis tava no Am√rica Mg;18/10/2018 12:32
269;269;0.850193917751312;tweeted Michel totalmente recuperado pode ser um acr√scimo de muita qualidade no time de transi√√o que enfrenta o Am√rica M‚Ä;18/10/2018 12:17
270;270;0.359615623950958;tweeted E eu que achava que o Rafael Sobis tava no Am√rica Mg;18/10/2018 11:47
271;271;0.5;tweetedSantos;13/10/2018 12:00
272;272;0.5;Fluminense;13/10/2018 12:00
273;273;0.479411602020264;Sampaio Corr√a;13/10/2018 12:00
274;274;0.5;Coritiba;13/10/2018 12:00
275;275;0.5;Guarani;13/10/2018 12:00
276;276;0.554540932178497;Santa Cruz;13/10/2018 12:00
277;277;0.542148113250732;tweeted Vamos procurar fazer o nosso jogo destaca o volante Z√ Ricardo que garante for√a total do Coelho no pr√ximo‚Ä;18/10/2018 11:22
278;278;0.553202271461487;tweeted S√o Paulo est√ disposto a investir na contrata√√o do goleiro Jo√o Ricardo que est√ no Am√ricaMG;18/10/2018 11:00
279;279;0.627598524093628;tweeted Capit√o Am√rica Adilson rev√ Gr√mio valoriza n√meros contra G e minimiza especula√√es;18/10/2018 09:34
280;280;0.0238095242530107;tweetedpontos pra n√o cair ainda pega o vit√ria fora agora N√o t√ nada bom N√o da pra bater palma e acha‚Ä;18/10/2018 05:15
281;281;0.987353444099426;tweeted Ap√srodadas d campeonato brasileiro finalmente fiz meu primeiro gol no Rumo Ao Estrelato;13/10/2018 12:00
282;282;0.465477257966995;Na verdade foram l‚Ä;18/10/2018 05:08
283;283;0;tweetedpontos pra n√o cair ainda pega o vit√ria fora agora N√o t√ nada bom N√o da pra ba‚Ä;18/10/2018 05:01
284;284;0.0238095242530107;tweetedpontos pra n√o cair ainda pega o vit√ria fora agora N√o t√ nada bom N√o da pra bater palma e ach‚Ä;18/10/2018 04:55
285;285;0;tweetedpontos pra n√o cair ainda pega o vit√ria fora agora N√o t√ nada bom N√o da pra bater palma e‚Ä;18/10/2018 04:52
286;286;0.61092346906662;tweeted s√ pelo o empate contra o america mg em casa eu ja acho que on√o merece ser campe√o;18/10/2018 04:40
287;287;0.617496252059937;tweetedMano tu ta com a camisa do america mg sem mais comentarios;18/10/2018 04:24
288;288;0.330005884170532;tweeted O cara veio do Jap√o pra fazer gol na final enquanto uns acomodados treinam a semana toda e d√o desculpa contra o‚Ä;18/10/2018 03:31
289;289;0.521465182304382;tweetedS√ N√utico ABC e Am√rica MG o resto √ Fuleragem;18/10/2018 03:18
290;290;0.882587194442749;tweetedPapa matheuzinho do Am√rica MGum bom refor√o para o elenco;18/10/2018 03:08
291;291;0.349050045013428;tweetedN√o vejo por esse lado Pr√ximo advers√rio deles √ a Chapecoense e tamb√m v√o enfrentar o Am√rica‚Ä;18/10/2018 03:07
292;292;0.51315701007843;tweeted üáüáBrasileir√o de Aspirantes‚åöÔ h;13/10/2018 12:00
293;293;0.58199143409729;Am√rica MG sub x Atl√tico PR Sub;13/10/2018 12:00
294;294;0.517194390296936;Empate ou Atl√tico PR Sub;13/10/2018 12:00
295;295;0.5;Oddüåü;13/10/2018 12:00
296;296;0.5;üìå Stake Baixa;18/10/2018 03:07
297;297;0.444575041532516;tweeted agora espero que o cruzeir√o n√o me decepcione e ganhe da chape america mg e ceara no brasileir√o;18/10/2018 02:57
298;298;0.507699906826019;tweetedSe duvidar at√ o america MG √ maior q o galo;18/10/2018 02:57
299;299;0.387404024600983;tweeted At√ o America MG tem um padr√o e olha que eles nem tem um;13/10/2018 12:00
300;300;0.5;Mart√n Silva;13/10/2018 12:00
301;301;0.489962875843048;Leandro cast√n;13/10/2018 12:00
302;302;0.5;M√xi L√pez;13/10/2018 12:00
303;303;0.5;Ramon;13/10/2018 12:00
304;304;0.5;Desab‚Ä;18/10/2018 02:57
305;305;0.545169234275818;tweetedAt√ o Am√rica MG tem mais üòÇ;18/10/2018 02:55
306;306;0.693961143493652;tweeted Domingo jogo da faixa na casa do Am√rica MG est√dio alugado das Frangas;18/10/2018 02:51
307;307;0.0836671888828278;tweetedAi v√o come√ar a querer comparar o elenco at√ o Am√rica MG tem mais ou menos essa organiza√√o e o Vasco n√o;18/10/2018 02:48
308;308;0.408627688884735;tweetedespero que o cruzeiro nao amole√a pega america mg bahia corinthians vitoria e cia;18/10/2018 02:46
309;309;0.722295880317688;tweeted Cruzeiro Campe√o Maior de minas continua sendo o AMERICA MG kkkkkkkkkkkkkk;18/10/2018 02:46
310;310;0.403642296791077;tweeted deve ser horr√vel ser torcedor do atl√tico pqp os cara vive na sombra at√ do am√rica mg;18/10/2018 02:45
311;311;0.0847629308700562;tweetedS√rio N√o tava na despedida no Julio Cesar contra o Am√rica MG;18/10/2018 01:44
312;312;0.491963505744934;tweeted AM√âRICA MG TEM TITULO DE CAMPEONATO QUE O INTER DISPUTOU mas tem colorado vibrando com gol do Cruzeiro pq vai passar o Gr√mio hahahahahaha;18/10/2018 01:23
313;313;0.509606242179871;tweeted Flamengo empata com o Am√ricaMG na Copa do Brasil e vaga na pr√xima fase ser√ decidida na G√vea;18/10/2018 01:08
314;314;0.519253790378571;tweetedO Gr√mio deve ter time alternativo contra o Am√ricaMG no Brasileir√o;18/10/2018 01:03
315;315;0.424920916557312;tweetedNo Am√rica MG nem precisa mudar de endere√o;18/10/2018 00:45
316;316;0.54075562953949;tweeted Am√ricaMG x Atl√ticoPR saiba como assistir ao jogo AO VIVO online;17/10/2018 23:56
317;317;0.5;tweeted RAFAEL BASTOSMEIA;13/10/2018 12:00
318;318;0.202324569225311;N√o acertava passe‚Ä;17/10/2018 23:51
319;319;0.532539427280426;tweeted Am√rica MG ¬;13/10/2018 12:00
320;320;0;N√o vence h√jogos e n√o marcou nos√ltimos Em casa foram V E e D Al√m de GP m√dia ‚Ä;17/10/2018 23:46
321;321;0;tweeted Problema do Corinthians n√o √ finaliza√√o Contra o horroroso Am√ricaMG finalizou v√rias vezes e n√o fez nenhum g‚Ä;17/10/2018 23:28
322;322;0.659067809581757;tweetedGostaria de ver no Galo o Jandrey ou o Matheus ex America MG Osja est√o bem acima do Victor;17/10/2018 23:23
323;323;0.0994575023651123;tweetedo Vasco s√ n√o vai cair esse ano pq tem Inter Paran√ Am√rica MG e Cear√;17/10/2018 23:16
324;324;0.503372073173523;tweeted Flamengo empata com o Am√ricaMG na Copa do Brasil e vaga na pr√xima fase ser√ decidida na¬†G√vea‚Ä;17/10/2018 23:13
325;325;0;tweetedExatamente Am√rica MG Cear√ fora q a volta da copa perder em casa pro S√o Paulo ainda n√o desceu;17/10/2018 23:11
326;326;0.509606242179871;tweeted Flamengo empata com o Am√ricaMG na Copa do Brasil e vaga na pr√xima fase ser√ decidida na G√vea‚Ä;17/10/2018 23:03
327;327;0.509606242179871;tweetedFlamengo empata com o Am√ricaMG na Copa do Brasil e vaga na pr√xima fase ser√ decidida na G√vea;17/10/2018 22:58
328;328;0.509606242179871;tweeted Flamengo empata com o Am√ricaMG na Copa do Brasil e vaga na pr√xima fase ser√ decidida na G√vea ‚Ä;17/10/2018 22:56
329;329;0.512629806995392;tweeted Prov√vel defesa contra o Am√ricaMG;13/10/2018 12:00
330;330;0.535450756549835;Paulo Vitor Madson Paulo Miranda Bressan e Marcelo Oliveira;13/10/2018 12:00
331;331;0.5;Sinceramente‚Ä;17/10/2018 22:56
332;332;0.315600454807281;tweetedObg mas n√o J√ sofri contra america MG fluminense e Palmeiras Agora so ano que vem;17/10/2018 21:40
333;333;0.531883597373962;tweeted O Gr√mio deve ter time alternativo contra o Am√ricaMG no Brasileir√o;17/10/2018 21:32
334;334;0.54075562953949;tweetedAm√ricaMG x Flamengo üî‚öÔ;13/10/2018 12:00
335;335;0.421919584274292;Copa do Brasilsub;13/10/2018 12:00
336;336;0.5;OitavasdeFinal;13/10/2018 12:00
337;337;0.5;‚öÔ Natan;17/10/2018 21:19
338;338;0.551907896995544;tweetedSub empata com Am√rica MG em BH e leva decis√o da vaga nas quartas da Copa do Brasil para a G√vea;13/10/2018 12:00
339;339;0.677826523780823;tweeted RespostaLoco Abreu fazendoanos hj e chegou no Gr√mio emaosanos vindo do La Coruna fez apenas gol pelo‚Ä;17/10/2018 21:13
340;340;0.54075562953949;tweeted Am√ricaMG x Flamengo üî‚öÔ;13/10/2018 12:00
341;341;0.487795174121857;tweeted UM BAITA DE UM GOLEIRO;17/10/2018 21:05
342;342;0.613219738006592;tweetedEle esse ano j√ recusou proposta do spfc Flamengo Santos Corinthians Am√rica MG sai‚Ä;17/10/2018 21:01
343;343;0.549548447132111;tweeted Sub empata com Am√rica MG em BH e leva decis√o da vaga nas quartas da Copa do Brasil para a G√vea;13/10/2018 12:00
344;344;0.261622369289398;tweetedTitulares ou reservas Am√rica trabalha sem pensar qual Gr√mio enfrentar√ no s√bado;13/10/2018 12:00
345;345;0.358345806598663;tweeted Titulares ou reservas Am√rica trabalha sem pensar qual Gr√mio enfrentar√ no s√bado;13/10/2018 12:00
346;346;0.495117962360382;tweeted America Mg e Corinthians ficam no¬†empate;17/10/2018 20:00
347;347;0.507651031017303;tweeted Mano o Am√rica MG fezpontos nos √ltimosjogos da B do ano passado MDS;17/10/2018 19:48
348;348;0.477865934371948;tweeted Acontece que o Inter fez apenas CINCO pontos emjogos em seus dom√nios e maispontos emjogos fora de casa‚Ä;17/10/2018 19:44
349;349;0.681242346763611;tweeted No fim da ¬ rodada da s√rie Bo l√der Internacional tinha uma vantagem depontos para o segundo colocado o Am√rica MG;17/10/2018 19:43
350;350;0.533398151397705;tweeted Michel se coloca √† disposi√√o para enfrentar o Am√ricaMG;13/10/2018 12:00
351;351;0.519484996795654;Informa√√o para Candido JrObras e Obras;17/10/2018 19:30
352;352;0.434082925319672;tweeted Am√ricaMG faz treino intenso e se prepara para pegar o Gr√mioGRE Gremio;17/10/2018 19:24
353;353;0.533782124519348;tweetedQue conversa que nada o time com t√tulo garantido dependendo apenas dele faz corpo mole e empata co‚Ä;17/10/2018 19:20
354;354;0.194898754358292;tweetedN√o tem impedimento nenhum E o Gol do Nico legal invalidado E o Vit√ria ok fomos favor‚Ä;17/10/2018 18:55
355;355;0.548256874084473;tweetedDos seis desfalques recentes Bruno Cortez foi o √nico que treinou normalmente nesta quarta;13/10/2018 12:00
356;356;0.434253871440887;tweeted Am√ricaMG faz treino intenso e se prepara para pegar o Gr√mio;17/10/2018 17:48
357;357;0.0791963338851929;tweeted Campanha HORRIVEL do Tim√o fora de casa nesse BR s√ Sport e Paran√ perderam maisetemos campanha de vit√r‚Ä;17/10/2018 17:41
358;358;0.548256874084473;tweeted Dos seis desfalques recentes Bruno Cortez foi o √nico que treinou normalmente nesta quarta;13/10/2018 12:00
359;359;0.236824303865433;tweeted No gol do Fluminense Rodolfo est√ renovando contrato Falta assinar J√lio C√sar segue no impasse A renova√√o tem‚Ä;17/10/2018 16:45
360;360;0.573582291603088;tweeted De olho no Am√ricaMG Gr√mio treinou na manh√ desta quarta;17/10/2018 16:39
361;361;0.193421900272369;tweetedContrata√√o do goleiro do Am√ricaMG s√ deve ocorrer se J√lio C√sar n√o renovar;13/10/2018 12:00
362;362;0.197936624288559;tweeted Eu queria que o Renato colocasse o Michel de titular contra o America Mg;17/10/2018 14:54
363;363;0.193421900272369;tweeted Contrata√√o do goleiro do Am√ricaMG s√ deve ocorrer se J√lio C√sar n√o renovar;13/10/2018 12:00
364;364;0.41331559419632;tweetedassisti o jogo dele contra o America mg e me chamou bastante aten√√o N√o o conhecia Com poucos‚Ä;17/10/2018 14:47
365;365;0.5;tweetedNaum podemos deixar de apoiar;13/10/2018 12:00
366;366;0.488696217536926;Por√m como o s√opaulo quer mudarprocurando L√o lateral do Bahia‚Ä;17/10/2018 14:35
367;367;0.736609518527985;tweetedEdson e Giovanni tbm viriam pra somar Giovanni at√ que tem atuado bem no Am√rica MG;17/10/2018 14:03
368;368;0.434549391269684;tweetedFlamengo visita o Am√ricaMG pelas oitavas de final da Copa do Brasil Sub;13/10/2018 12:00
369;369;0.572251319885254;tweetedCom contrato at√ o final do anoJo√o Ricardo do Am√ricaMG pode assinar pr√contrato e j√ tem oferta de dois clubes p‚Ä;17/10/2018 13:30
370;370;0.560168325901031;tweetedAm√rica faz as contas para alcan√ar principal objetivo do ano a perman√ncia na S√rie A;13/10/2018 12:00
371;371;0.560168325901031;tweeted Am√rica faz as contas para alcan√ar principal objetivo do ano a perman√ncia na S√rie A;13/10/2018 12:00
372;372;0.569173812866211;tweeted Segundo fontes seguras o time que sair√ jogando hoje contra o cruzeiro sera i mesmo que jogou contra o Am√rica mg ‚Ä;17/10/2018 12:55
373;373;0.521771788597107;tweeted Corinthians;13/10/2018 12:00
374;374;0.472775489091873;Segundo fontes seguras o tine que saira jogando hoje contra o cruzeiro sera i mesmo que jogou contra‚Ä;17/10/2018 12:49
375;375;0.5;tweetedRodadado Brasileir√o;13/10/2018 12:00
376;376;0.54075562953949;Vit√ria x Corint‚Ä;17/10/2018 12:18
377;377;0.421919584274292;Copa do Brasil sub;13/10/2018 12:00
378;378;0.51315701007843;Hor√rio h;17/10/2018 12:04
379;379;0.573924899101257;tweetedNO BLOG Goleiro do Am√rica MG volta a ser especulado no S√o Paulo paraLeia;17/10/2018 11:17
380;380;0.577091455459595;tweeted NO BLOG Goleiro do Am√rica MG volta a ser especulado no S√o Paulo paraLeia;17/10/2018 11:00
381;381;0.5;tweetedSele√√o da Rodada;13/10/2018 12:00
382;382;0.567230582237244;N√mero de jogadores;13/10/2018 12:00
383;383;0.5;Atl√ticoPR;13/10/2018 12:00
384;384;0.224412798881531;tweeted Atl√ticoMG Poderia Ter Perdido Para o¬†AmericaMG;17/10/2018 09:41
385;385;0.660612046718597;tweeted Goleiro Jo√o Ricardo do Am√ricaMG entra na mira de S√o Paulo e Fluminense;17/10/2018 07:50
386;386;0.769307732582092;tweetedn√o cad√ o goleiro do am√rica mg acho que seria uma boa;17/10/2018 05:45
387;387;0.266690969467163;tweetedS√o Jo√o Ricardo salva o Am√ricaMg de derrota para o Corinthians ‚Äì AN√LISE T√TICA AM√âRICAMGxCORINTHIANS;13/10/2018 12:00
388;388;0.5;Por Ä;17/10/2018 03:08
389;389;0.512629806995392;tweeted Valor segundo o TransfermarktM ‚Ç;13/10/2018 12:00
390;390;0.61322158575058;Tempo de contrato com seu atual clube;13/10/2018 12:00
391;391;0.528340995311737;Timesjogos disputados B‚Ä;17/10/2018 03:02
392;392;0.693793654441833;tweetedVoltaremos com os golpes de vistas e gols bobos como os que levamos contraAm√rica MG g‚Ä;17/10/2018 02:20
393;393;0.49314272403717;tweeted Coisas q cairam esse ano;13/10/2018 12:00
394;394;0.5;Neymar;13/10/2018 12:00
395;395;0.5;PSN;13/10/2018 12:00
396;396;0.5;Am√ricaMG;13/10/2018 12:00
397;397;0.5;Youtube;17/10/2018 02:15
398;398;0.0454545468091965;tweeted Tirar lateral e zagueiro do Am√rica MG n√o √ o mesmo que tirar pirulito da boca de crian√a n√o Fluz√o Tapet√o;17/10/2018 02:12
399;399;0.657266020774841;tweeteds√ se der uma de america mg que nem ano passado haha;17/10/2018 01:38
400;400;0.556651949882507;tweetedO goleiro do Am√rica MG atende aos requisitos;17/10/2018 01:20
401;401;0.56712007522583;tweeted üÜ Brasileir√oConfira os pr√ximos jogos do Tricolor üëáüòé;13/10/2018 12:00
402;402;0.442588090896606;‚òëÔ Am√ricaMGüî Fora;13/10/2018 12:00
403;403;0.5;‚òëÔ SportüîCasa‚Ä;17/10/2018 00:58
404;404;0.510610640048981;tweetedRumores falam que o S√o Paulo est√ atr√s do goleiro do Am√rica MG Jo√o Ricardo para o gol em;17/10/2018 00:47
405;405;0.218542098999023;tweeted poseh contra o america mg mesmo praticamente nao jogou o america teve varias chances e nao fez o gol;17/10/2018 00:07
406;406;0.48958620429039;hAm√ricaMG x Gr√mio;13/10/2018 12:00
407;407;0.570463240146637;hInternacional x Santos;17/10/2018 00:04
408;408;0.480021178722382;tweetedNOVO POST Goleiro do Am√rica MG volta a ser especulado no S√o Paulo paraLeia;16/10/2018 23:55
409;409;0.577033340930939;tweetedEntenda como a est√ situa√√o de Jo√o Ricardo com o AmericaMG e como est√ a negocia√√o do Fluminense e o interesse do SaoP‚Ä;16/10/2018 23:35
410;410;0.519731283187866;tweetedMartin Silva Vasco;13/10/2018 12:00
411;411;0.450488477945328;Franco Armani River Plate;13/10/2018 12:00
412;412;0.476411044597626;S√o nomes que foram especulado‚Ä;16/10/2018 23:09
413;413;0.698116958141327;tweetedVi esse ameba fazer gol contra o Am√rica MG em Londrina RS;16/10/2018 22:39
414;414;0.434549391269684;tweeted Flamengo visita o Am√ricaMG pelas oitavas de final da Copa do Brasil Sub;13/10/2018 12:00
415;415;0.582753896713257;tweetedOflerta com dois jogadores doparaOte conta quem s√o eles futebolzi‚Ä;16/10/2018 21:36
416;416;0.339521169662476;tweetedAp√s longo per√odo fora Aylon festeja retorno ao Am√ricaMG Estava ansioso;16/10/2018 21:27
417;417;0.592700302600861;tweeted Oflerta com dois jogadores doparaOte conta quem s√o eles‚Ä;16/10/2018 21:09
418;418;0.572841882705688;tweetedAguirre renova sim Ra√ j√ deu entrevista bancando o treinador Quanto ao goleiro diretoria especula‚Ä;16/10/2018 20:43
419;419;0.562181293964386;tweetedO nome da vez e mais uma aposta est√o de olho no goleiro do Am√rica MG que tamb√m interessa ao fluminense;16/10/2018 20:41
420;420;0.327884376049042;tweetedKkkkkk agora o nome do momento e o do goleiro do Am√rica MG n√o sei no que essa diretoria se baseia;16/10/2018 20:38
421;421;0.339521169662476;tweeted Ap√s longo per√odo fora Aylon festeja retorno ao Am√ricaMG Estava ansioso;16/10/2018 20:28
422;422;0.157145336270332;tweeted Meu Deus esse jogo do Brasil x Argentina ta tao ruim parece que to assistindo Sao Paulo x America MG;16/10/2018 19:32
423;423;0.477355897426605;tweeted Richarlyson √ cria do Real Noroeste do Esp√rito Santo de onde saiu para o Am√ricaMG;16/10/2018 19:32
424;424;0.32389497756958;tweeted Wesley cumpriu suspens√o na rodada passada;13/10/2018 12:00
425;425;0.467043936252594;tweeted Brasil tomando sufoco contra os reservas dos reservas da Argentina T√ parecendo meucontra Am√rica MG‚Ä;16/10/2018 19:25
426;426;0.575243234634399;tweeted De olho no Gr√mio Am√ricaMG se reapresenta ap√s empate com o GaloGRE Gremio;16/10/2018 19:24
427;427;0.235317200422287;tweetedMano n√o √ Palmeiras x America Mg‚Ä;16/10/2018 19:02
428;428;0.202875554561615;tweeted Cl√ssico desse tamanho e t√ mais chato que Galo x Am√rica MG;16/10/2018 18:45
429;429;0.65917181968689;tweeted Cita ai os gols mais bonitos que viu esse ano ‚Äî Cristiano x Juve;13/10/2018 12:00
430;430;0.573294997215271;De Arrascaeta x Am√rica MG;13/10/2018 12:00
431;431;0.581939578056335;Bale x Liverpool;13/10/2018 12:00
432;432;0.5;Welli‚Ä;16/10/2018 18:32
433;433;0.54075562953949;tweetedSupercl√ssico das Am√ricas √ Am√ricaMG x Am√ricaRN;16/10/2018 18:23
434;434;0.54075562953949;tweeted Supercl√ssico das Am√ricas √ Am√ricaMG x Am√ricaRN;16/10/2018 18:14
435;435;0.525259613990784;tweeted Am√ricaMG ter√ o refor√o do volante Wesley contra o Gr√mio;16/10/2018 18:10
436;436;0.221260502934456;tweeted FSR√dioBrasilporque VC n√o le o meu twitter Estou dizendo que teve um p√nalti inventado para o ceara contra o Am√rica MG;16/10/2018 18:08
437;437;0.589494824409485;tweeted FSR√dioBrasilpesquisa ai como teve p√nalti contra o Am√rica MG alias p√nalti inventado;16/10/2018 18:07
438;438;0.293523013591766;tweeted FSRADIOBRASIL gente pelo amor de Deus que burrisse √ esta voc√s esto repetindo o que o comentarista babaca do espo‚Ä;16/10/2018 18:03
439;439;0.671360194683075;tweetedAm√rica MG Cear√ e Paran√ clube in Brazil;16/10/2018 18:02
440;440;0.632970154285431;tweetedParan√ Sport Vasco Am√rica MG;16/10/2018 17:53
441;441;0.521282434463501;tweeted De olho no Gr√mio Am√ricaMG se reapresenta ap√s empate com o Galo;16/10/2018 17:49
442;442;0.03878253698349;tweeteds√ uma derrota n√o n√ porcada Inter empate com Am√rica MG em casa e por ae vai;16/10/2018 17:48
443;443;0.309474557638168;tweetedo √nico que n√o jogar√ ser√ Ramiroprecisamos testar pe√as contra o America MG;16/10/2018 17:45
444;444;0.371655762195587;tweetedJa pode ter assinado o contrato mas por respeito ao America MG e seus torcedores ele ainda n√o vai ser anunciado Acredito eu‚Ä;16/10/2018 17:42
445;445;0.339721173048019;tweeted Ja pode ter assinado o contrato mas por respeito ao America MG e seus torcedores ele ainda n√o vai ser anunciado‚Ä;16/10/2018 17:33
446;446;0.5;SP monitora;16/10/2018 17:17
447;447;0.580534815788269;tweeted Entenda como a est√ situa√√o de Jo√o Ricardo com o AmericaMG e como est√ a negocia√√o do Fluminense e o interesse‚Ä;16/10/2018 17:17
448;448;0.505382418632507;tweeted Nos √ltimos dois confrontos contra o Am√rica MG;13/10/2018 12:00
449;449;0.518913984298706;Primeira Liga;13/10/2018 12:00
450;450;0.54075562953949;Gr√mio x Am√rica;13/10/2018 12:00
451;451;0.529764175415039;‚ö Everton Cebolinha;13/10/2018 12:00
452;452;0.5;Brasileir√‚Ä;16/10/2018 16:57
453;453;0.538403570652008;tweetedBenja o S√o Paulo quer Jo√o Ricardo goleiro do Am√rica MG fsradiobrasil;16/10/2018 16:55
454;454;0.445113956928253;tweeted Douanos pro Claudinei voltar pro Paran√ e abandonar o clube na ZR da B pra ir treinar o Am√rica MG;16/10/2018 16:45
455;455;0.499569296836853;tweeted Jogos Palmeiras;13/10/2018 12:00
456;456;0.54075562953949;Palmeiras x F‚Ä;16/10/2018 16:32
457;457;0.556541919708252;tweetedTr√s meses ap√s fraturar o bra√o Aylon comemora retorno aos gramados pelo Am√ricaMG;16/10/2018 16:22
458;458;0.493925929069519;tweetedSegundo oS√o Paulo √ uma das equipes interessadas no goleiro Jo√o Ricardo que est√ em fim de contrat‚Ä;16/10/2018 15:45
459;459;0.54075562953949;tweeted BOTAFOGO X BAHIA APITA ANDERSON DARONCO;13/10/2018 12:00
460;460;0.549452006816864;SP X ATL√âTICO PR APITA PERICLES BASSOLS;13/10/2018 12:00
461;461;0.562965869903564;SPORT X VASCO WILTON PEREIRA SAMPAI‚Ä;16/10/2018 15:42
462;462;0.400152415037155;tweetedEnquete do Grupo qual vai ser ostimes rebaixados do brasileir√o;13/10/2018 12:00
463;463;0.502121448516846;GRUPO A;13/10/2018 12:00
464;464;0.484031140804291;PARAN√;13/10/2018 12:00
465;465;0.5;CEARA;13/10/2018 12:00
466;466;0.506942808628082;GRUPO B;13/10/2018 12:00
467;467;0.5;PAR‚Ä;16/10/2018 15:34
468;468;0.400152415037155;tweeted Enquete do Grupo qual vai ser ostimes rebaixados do brasileir√o;13/10/2018 12:00
469;469;0.5;GRUPO‚Ä;16/10/2018 15:33
470;470;0.532539427280426;tweeted ¬ rodx AM√âRICA MG Obriga√√o de vit√ria;13/10/2018 12:00
471;471;0.70889949798584;Advers√rio chatinho massomos bem superiores ainda jo‚Ä;16/10/2018 15:17
472;472;0.5;tweetedPalmeirasxCear√;13/10/2018 12:00
473;473;0.5;PalmeirasxSantos;13/10/2018 12:00
474;474;0.5;PalmeirasxFluminense;13/10/2018 12:00
475;475;0.5;PalmeirasxA‚Ä;16/10/2018 14:47
476;476;0.320836842060089;tweetedN√o tiro a raz√o de voc√ aproveitar uma chance de neg√cio e tudo mais mas esse‚Ä;16/10/2018 14:35
477;477;0.54075562953949;tweetedPalmeiras x Cear√;13/10/2018 12:00
478;478;0.5;InternacionalxSantos;13/10/2018 12:00
479;479;0.517167925834656;S√o PauloxAtl√tico PR;13/10/2018 12:00
480;480;0.5;Am√rica MGxGr√mio;16/10/2018 14:25
481;481;0.556541919708252;tweeted Tr√s meses ap√s fraturar o bra√o Aylon comemora retorno aos gramados pelo Am√ricaMG;16/10/2018 14:19
482;482;0.525818049907684;tweeted NOVO POST Goleiro do Am√rica MG volta a ser especulado no S√o Paulo paraLeia;16/10/2018 14:00
483;483;0.645165920257568;tweeted Se a gente empata com Am√rica MG e Paran√ imagina jogar com Ajax e Frankfurt;16/10/2018 13:36
484;484;0.954545438289642;tweeted Se o Inter quer ser campe√o brasileiro √ bom come√ar a golear os advers√rios no Beira Rio Santos Atl√tico PR Am√‚Ä;16/10/2018 13:22
485;485;0.492854297161102;tweetedGoleiro do Am√rica MG volta a ser especulado no S√o Paulo paraPor Daniel Perrone Leia;16/10/2018 13:01
486;486;0.573294997215271;tweeted Semana pra recuperar machucados pr√ximo jogo S√bado gs Am√rica mg x Gr√mio;16/10/2018 12:47
487;487;0.477809369564056;tweeted Goleiro do Am√rica MG volta a ser especulado no S√o Paulo paraPor Daniel Perrone Leia‚Ä;16/10/2018 12:39
488;488;0.0454545468091965;tweetedPorque o SP caiu muito Est√ com dificuldades em todos os jogos Am√rica MG em casa j√ foram mal Dif√cil manterem SG;16/10/2018 12:28
489;489;0.5;tweeted Rodadado Brasileir√o;13/10/2018 12:00
490;490;0.5;tweeted Sele√√o da Rodada;13/10/2018 12:00
491;491;0.5;Bahi‚Ä;16/10/2018 12:02
492;492;0.438383668661118;tweetedCl√ssico l√deres e rivais na briga contra o Z veja raioX dos advers√rios do Am√rica na reta final do Brasileir√o h‚Ä;16/10/2018 11:48
493;493;0.344091147184372;tweeted Cl√ssico l√deres e rivais na briga contra o Z veja raioX dos advers√rios do Am√rica na reta final do Brasileir√‚Ä;16/10/2018 11:48
494;494;0.560805797576904;tweeted Dois anos atr√s eu fui assistir o Corinthians vencer o Am√rica MG por x pelo Brasileir√o O t√cnico era o Oswaldi‚Ä;16/10/2018 10:12
495;495;0.128537982702255;tweetedRodada vinte e nove s√ n√o foi perfeita por conta do empate fora de casa do Am√rica MG contra o Galo Fora isso foi tudo perfe‚Ä;16/10/2018 07:07
496;496;0.532539427280426;tweetedamerica mg elenco google pesquisar;16/10/2018 05:38
497;497;0.563469052314758;tweetedCear√ Vasco Chape Am√rica MG;16/10/2018 04:50
498;498;0.592399060726166;tweeted Ceara Flamengo Santos Atl√tico MG Fluminense Paran√ Am√rica MG Vasco e Vit√ria Dependendo da libertadores o‚Ä;16/10/2018 03:28
499;499;0.64012086391449;tweetedContra Am√rica mg;16/10/2018 03:08
