Id;Score;text;data;
113;113;0.559686422348022;Hoje tem‚Ä;01/10/2018 18:00
114;114;0.747826397418976;tweeted Hoje Tem Galo GaloDoido GNV ArenaMRV MulheresnoFutebol Aqui√Galo VaiPraCimaDelesGalo üì ‚ö ‚ö;01/10/2018 18:00
115;115;0.707222700119019;tweetedhoje tem Galo Saludos;01/10/2018 18:00
116;116;0.474595814943314;tweetedVou falar uma coisa s√ria aqui essa vaga pra libertadores se a torcida do Galo n√o for no est√dio e ganhar essa vaga‚Ä;01/10/2018 18:00
117;117;0.0469987951219082;tweeted O problema dessa coletiva do Larghi foi a forma de falar um assunto delicado Ele j√ parecia incomodado com pergunt‚Ä;01/10/2018 18:00
118;118;0.528211355209351;tweetedEstudantes da Escola Francisco Sales entrar√o em campo com o time GaloMetalAnos GaloMetal GaloMetal UnidosPe‚Ä;01/10/2018 18:00
119;119;0.494821190834045;tweetedHOJE TEM GALO;01/10/2018 18:00
120;120;0.521108865737915;GaloMetalAnos GaloMetal GaloMetal UnidosPeloGalo Galo;01/10/2018 18:00
121;121;0.210118651390076;tweeted Fa√a sua parte se quer ir contra e n√o v√Deixa quem quer curtir o Galo fazer a festa √â hojeeeeeüì;01/10/2018 18:00
122;122;0.47323203086853;tweeted Finalmente um assunto que n√o seja Larghi e sim Galo;01/10/2018 18:00
123;123;0.33445543050766;tweeted Comiss√o t√cnicadiretoria e jogadores seguem no mesmo caminhoos caras n√o est√o nem a√ Ricardo OliveiraElias e‚Ä;01/10/2018 18:00
124;124;0.308036386966705;tweetedLarghi e Maluco paci√ncia ta de brincadeira fora do Galo;01/10/2018 18:00
125;125;0.747826397418976;tweeted HOJE TEM GALO üñüì‚ö‚ö;01/10/2018 18:00
126;126;0.639461398124695;Vamos Galo CAMxSPO;01/10/2018 18:00
127;127;0.5;Aqui√âGalo;01/10/2018 18:00
128;128;0.581449508666992;tweetedQue o time honre o manto a cada lance e o JP possa ver o GALO em CAMpo como deve ser üëäüüëäüüëäüüì;01/10/2018 18:00
129;129;0.250989019870758;tweeted O que me incomoda muito √ o silencio ensurdecedor das nossas torcidas organizadas ForaLarghi Galo;01/10/2018 18:00
130;130;0.243474811315536;tweeted Quando os comandados fazem o que querem ou voc√s acham que Elias Cazares Ricardo Oliveira etc n√o podem nos dar‚Ä;01/10/2018 18:00
131;131;0.75921243429184;tweeted Tem tuiteiro em busca de likes que vem com retorica vazia e conformismo barato tal qual nossos dirigentes Galo pe‚Ä;01/10/2018 18:00
132;132;0.522475957870483;tweeted chargedoduke em;01/10/2018 18:00
133;133;0.5;charge cartoon‚Ä;01/10/2018 18:00
134;134;0.747826397418976;tweeted Hoje tem Galo;01/10/2018 18:00
135;135;0.5;AMassaJogaJunto;01/10/2018 18:00
136;136;0.588655889034271;tweetedPara um time que √ de todos todo dia √ dia de luta;01/10/2018 18:00
137;137;0.438659846782684;tweeted cSe o time tiver vergonha na cara e come√ar a jogar bola ainda tem a possibilidade nesses pontos que temos pra disp‚Ä;01/10/2018 18:00
138;138;0.494821190834045;tweeted Galo;01/10/2018 18:00
139;139;0.976190447807312;Bom dia bora l√ em contagem na casa da tia comer feijoada jogar um truco e astem a famosa raiva qu‚Ä;01/10/2018 18:00
140;140;0.751182794570923;tweeted Hoje tem Galo que Galo teremos hoje ForaLarghi;01/10/2018 18:00
141;141;0.681650519371033;tweeted üî Hoje √ anivers√rio de Heleno exjogador do Galo foi criado na base do clube e esteve no time entreecon‚Ä;01/10/2018 18:00
