Id;Score;text;data;
105;105;0.653993010520935;tweetedS√bado vamos com eles de novo contra o Am√rica MG Oremos;15/10/2018 11:41
106;106;0.797624349594116;tweetedAp√s primeiro cl√ssico pelo Am√rica Adilson Batista demonstra respeito ao Atl√tico e elogia Thiago Larghi Grande pr‚Ä;15/10/2018 11:34
107;107;0.712870895862579;tweeted Ap√s primeiro cl√ssico pelo Am√rica Adilson Batista demonstra respeito ao Atl√tico e elogia Thiago Larghi Grande‚Ä;15/10/2018 11:34
108;108;0.639772653579712;tweetedLembram do Rodriguinho no in√cio Quando ele veio do Am√rica MG Ele sempre foibom jogad‚Ä;15/10/2018 10:49
109;109;0.420995831489563;tweetedO gol que d√ pra gente dizer que valeria muito era o que o ele perdeu contra o Am√rica MG te‚Ä;15/10/2018 10:29
110;110;0.627201437950134;VascoxCruzeiroInterxS√o Paulo Atl√tico MGxAm√rica MGAtl√tico PRxSport;13/10/2018 12:00
111;111;0.539348304271698;tweeted Atl√ticoMG empata com Am√ricaMG e v√ Santos se¬†aproximar;15/10/2018 09:41
112;112;0.514075517654419;tweeted üáüáOntem pelo Campeonato Brasileiro;13/10/2018 12:00
113;113;0.560486912727356;‚Ä Vasco x Cruzeiro;13/10/2018 12:00
114;114;0.545419573783875;tweeted√rbitro carioca Wagner do Nascimento Magalh√es apitar√ a final entre Corinthians e Cruzeiro em Itaquera O mesmo que n√‚Ä;15/10/2018 07:50
115;115;0.564027667045593;tweeted Victor salva Atl√ticoMG empata com Am√ricaMG e v√ Santos se aproximar;15/10/2018 07:04
116;116;0.512609899044037;tweeted Semana de cl√ssico Jogadores se preparam para enfrentar o Am√ricaMG¬;15/10/2018 06:55
117;117;0.422711789608002;tweetedCl√ssico mineiroAtl√ticoMG e Am√ricaMG ficam no empate sem gols em BH;15/10/2018 06:52
118;118;0.422711789608002;tweeted Cl√ssico mineiroAtl√ticoMG e Am√ricaMG ficam no empate sem gols em BH;15/10/2018 06:50
119;119;0.529530584812164;tweeted Classifica√√o do Brasileiro de acordo com a avalia√√o dopor notas rodada a rodada;13/10/2018 12:00
120;120;0.5;In‚Ä;15/10/2018 06:14
121;121;0.616084218025208;tweeted Em noite inspirada dos goleiros Atl√ticoMG e Am√ricaMG empatam sem gols no Independ√ncia;13/10/2018 12:00
122;122;0.540436565876007;tweeted Vasco contra os mineiros no Brasileir√o desse ano;13/10/2018 12:00
123;123;0.487540453672409;Duas vit√rias;13/10/2018 12:00
124;124;0.5;Dois empates;13/10/2018 12:00
125;125;0.208997130393982;Uma derrota;13/10/2018 12:00
126;126;0.525259613990784;Tem o jogo contra o Am√‚Ä;15/10/2018 05:24
127;127;0.5;tweetedInforma√√o;13/10/2018 12:00
128;128;0.675180673599243;O Palmeiras est√ invicto no Brasileir√o ajogosüô;13/10/2018 12:00
129;129;0.5;Botafogo;13/10/2018 12:00
130;130;0.5;Chapecoense‚Ä;15/10/2018 05:14
131;131;0.5;tweeted Informa√√o;13/10/2018 12:00
132;132;0.592398464679718;Chapecoe‚Ä;15/10/2018 05:13
133;133;0.384454041719437;tweetednao pode perder ptos para Parana America MG Cear√ Flu e Vit√ria Os outros jogos √ pass‚Ä;15/10/2018 04:44
134;134;0.521771788597107;tweeted√öltimos jogos do Corinthians;13/10/2018 12:00
135;135;0.54075562953949;x Am√ricaMG;13/10/2018 12:00
136;136;0.54075562953949;x Flamengo;13/10/2018 12:00
137;137;0.54075562953949;x Cruzeiro;13/10/2018 12:00
138;138;0.570463240146637;x Santos;13/10/2018 12:00
139;139;0.437705397605896;jogos seguidos sem marcar gol;15/10/2018 04:41
140;140;0.595113158226013;tweeted Veja qual ser√ o pr√ximo jogo do Am√ricaMG ap√s empate com o Atl√ticoMG;15/10/2018 03:52
141;141;0.138536840677261;tweetedAqueles pontos contra o Cear√ Santos e Am√ricaMG faz falta pra crlh;15/10/2018 03:46
142;142;0.547215580940247;tweeted acho que o am√rica mg e vcs;15/10/2018 03:03
143;143;0.608524680137634;tweeted Victor salva Atl√tico empata com Am√rica e v√ Santos se aproximar;13/10/2018 12:00
144;144;0.490608334541321;tweeted Coletiva de Thiago Largh ap√s empate do Atl√tico MGxAm√rica MG;15/10/2018 02:48
145;145;0.624780654907227;tweeted Em noite inspirada dos goleiros Atl√tico e Am√rica empatam sem gols no Independ√ncia;13/10/2018 12:00
146;146;0.35676783323288;tweetedDeveria ser o Michel mas se ele jogar contra o Am√rica MG √ certo que ele n√o jogar√‚Ä;15/10/2018 02:38
147;147;0.52627432346344;tweeted Am√ricaMG v√ superioridade contra o Atl√ticoMG e lamenta chances¬†perdidas;15/10/2018 02:37
148;148;0.52400803565979;tweetedPois eh mas isso j√ vem desde dos empates com o Paran√ e Am√rica MG s√o esses resultados que mostram que‚Ä;15/10/2018 02:28
149;149;0;tweetedgol mal anulado contra o Palmeiras p√nalti n√o marcado contra o Palmeiras dois p√naltis n√o m‚Ä;15/10/2018 02:24
150;150;0.557512521743774;tweeted Am√ricaMG v√ superioridade contra o Atl√ticoMG e lamenta chances perdidas esporte rankeador;15/10/2018 02:23
151;151;0;tweetedAdilson diz que Am√rica merecia vit√ria contra Atl√tico e exalta confian√a Tenho convic√√o de que n√o vamos cairh‚Ä;15/10/2018 02:08
152;152;0;tweeted Adilson diz que Am√rica merecia vit√ria contra Atl√tico e exalta confian√a Tenho convic√√o de que n√o vamos cair‚Ä;15/10/2018 02:07
153;153;0.89251846075058;tweetedE o goleiro do Am√rica MG e melhor que Sid√o e Jean juntos e isso haanos;15/10/2018 02:05
154;154;0.045381098985672;tweetednao vou culpar Aguirre por conta da falta de goleiro;13/10/2018 12:00
155;155;0.5;Sidao entregoupartidascontra Palmeiras‚Ä;15/10/2018 01:56
156;156;0;tweetedO Santos s√ n√o foi campe√o do primeiro turno pq perdeu para o Am√rica MG na ¬ rodada;15/10/2018 01:40
157;157;0;tweeted Adilson Batista valoriza chances criadas pelo Am√ricaMG diante do Galo e crava N√o vamos cair‚Ä;15/10/2018 01:16
158;158;0.50142914056778;tweetedPar√metro Deve ser o Flu o Am√rica mg√ uma Mer;15/10/2018 01:04
159;159;0.412099063396454;tweetedGiovanni destaca esp√rito do Am√rica mas lamenta resultado Era para sera;15/10/2018 01:01
160;160;0.412099063396454;tweeted Giovanni destaca esp√rito do Am√rica mas lamenta resultado Era para sera;15/10/2018 01:01
161;161;0.640487670898438;tweeted ATL√âTICOMGXAM√âRICAMG ‚Äì MELHORES MOMENTOS ‚Äì‚Äì BRASILEIR√ÉO¬;15/10/2018 01:00
162;162;0.506501138210297;tweeted Gr√mio jogou t√o pouco hj aff sabado que vem capaz de chegar em minas e ganhar tranquilamente doamerica mg com os reservas;15/10/2018 00:57
163;163;0.464151263237;tweetedc√ foi vice pro Am√rica MG na s√rie B vei;15/10/2018 00:56
164;164;0.72126442193985;tweeted Atl√ticoMG e Am√ricaMG empata sem gols veja os melhores momentos;15/10/2018 00:55
165;165;0.523512601852417;tweeted Como a perdados pontos paraAm√rica MG e Cear√ atrapalharamao meu Meng√o LinhadeDomingo;15/10/2018 00:52
166;166;0.564180493354797;tweeted Faltampts para o Flu se salvar matematicamente do rebaixamento chegar aosemjogos a serem disputados ‚Ä;15/10/2018 00:49
167;167;0.563381850719452;tweetedVictor salva Atl√ticoMG empata com Am√ricaMG e v√ Santos se aproximar;15/10/2018 00:45
168;168;0.0848676264286041;tweeted Esse Bressan √ um lixo Ele √ zagueiro para n√vel do Vit√ria Bahia Atl√tico PR Am√rica MG Sport Chapecoense e Cear√;15/10/2018 00:41
169;169;0.676769375801086;tweeted Atl√tico MGxAm√rica MG DEU EMPATE Melhores Momentos Brasileir√o;15/10/2018 00:33
170;170;0.675924181938171;tweetedRoubados contra palmeiras contra america mg Contra o vitoria um gol legal anulado Hoje outro gol m‚Ä;15/10/2018 00:31
171;171;0.291761845350266;tweeted Com todo respeito mais n√o ganhar de chapecoense e Am√rica MG;15/10/2018 00:31
172;172;0.418987512588501;tweeted Era para ter sido uns dois ou tr√s pra gente diz Giovanni do Am√ricaMG;15/10/2018 00:28
173;173;0.139337241649628;tweeted Atl√ticoMG joga mal e fica noacom o Am√ricaMG;15/10/2018 00:28
174;174;0.625463128089905;tweeted O Galo empata em x com o Am√rica permanece na sexta coloca√√o no Brasileiro compontos e v√ o Santos o s√t‚Ä;15/10/2018 00:26
175;175;0.544700741767883;tweetedMessias Aderlan e Juninho do Am√rica MG merecem uma aten√√o;15/10/2018 00:24
176;176;0.902984380722046;tweeted Atl√tico MGxAm√rica MG HD Melhores Momentos COMPLETO Brasileir√o;13/10/2018 12:00
177;177;0.166485846042633;tweetedjoga mal √ salvo por Victor e fica noacom o;13/10/2018 12:00
178;178;0.545169234275818;tweetedTava secando o Am√rica MG kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk va‚Ä;15/10/2018 00:18
179;179;0.806495547294617;tweeted MASSA melhores momentos;15/10/2018 00:18
180;180;0.605707406997681;tweeted Oque salvou ode levar uma goleada do poderoso Am√ricaMG;13/10/2018 12:00
181;181;0.538904070854187;E o Sre o Alexandre‚Ä;15/10/2018 00:16
182;182;0.150856643915176;tweetedo que danado Milton Mendes foi ver In Loco o jogo Atl√tico PR a Am√rica MG N√o era melhor ter visto off tube no PFC;15/10/2018 00:16
183;183;0.557056427001953;tweeted Saiba qual o pr√ximo jogo do Atl√ticoMG ap√s empatar com o Am√ricaMG;15/10/2018 00:15
184;184;0.158648759126663;tweeted Aqueles pontos contra o Cear√ Santos e Am√ricaMG faz falta pra crlh;15/10/2018 00:13
185;185;0.868514478206635;tweeted Bom o Galo vai ter de brigar pela vaga da Liberadores mesmo mas gostei do resultado pelo Am√rica manter as chance‚Ä;15/10/2018 00:13
186;186;0.5;‚ñ Possex;13/10/2018 12:00
187;187;0.5;‚ñ Desarmesx;13/10/2018 12:00
188;188;0.5;‚ñ Finaliza√√esx;13/10/2018 12:00
189;189;0.513407349586487;‚ñ Passesx;13/10/2018 12:00
190;190;0.5;‚ñ Passe‚Ä;15/10/2018 00:12
191;191;0.694887757301331;tweeted Atl√ticoMG x Am√ricaMG Melhores Momentos E Detalhes Do Jogo;15/10/2018 00:11
192;192;0.54791921377182;Am√rica MG completajogos sem vencer Somouempates ederrotas Segue se mantendo fora do Z mas‚Ä;15/10/2018 00:10
193;193;0.277949869632721;tweeted Atl√ticoMG e Am√ricaMG n√o saem do zero em cl√ssico com brilho de Victor Leia em;15/10/2018 00:09
194;194;0.471683144569397;resultado final nos jogos;13/10/2018 12:00
195;195;0.561858355998993;Atletico PRSport Recife;13/10/2018 12:00
196;196;0.5;Thia‚Ä;15/10/2018 00:08
197;197;0.166485846042633;tweeted Tribuna do Sert√oAtl√ticoMG joga mal √ salvo por Victor e fica noacom o Am√ricaMG;15/10/2018 00:08
198;198;0.5;‚ñ Pa‚Ä;15/10/2018 00:07
199;199;0.5;tweeted BrasileiraoüáüáHOY;13/10/2018 12:00
200;200;0.5;ChapecoenseVitoria;13/10/2018 12:00
201;201;0.5;InterSao Paulo;13/10/2018 12:00
202;202;0.5;PalmeirasGremio;13/10/2018 12:00
203;203;0.5;VascoCruzeiro;13/10/2018 12:00
204;204;0.603418171405792;Atletico MG ‚Ä;15/10/2018 00:05
205;205;0.468963295221329;tweeted Atl√ticoMG fica no empate com Am√ricaMG e deixa o Vit√ria como porteiro da zona de rebaixamentoNot√ciasGa‚Ä;15/10/2018 00:04
206;206;0.667331755161285;tweetedA gente passa o Am√rica MG com qualquer vit√ria e abriremospontos do primeiro time na zona com‚Ä;15/10/2018 00:04
207;207;0.279302895069122;tweeted N√o conseguiu fazer um gol no fort√ssimo AM√âRICA MG;15/10/2018 00:02
208;208;0.364987194538116;tweeted Chegamos ao n√vel de ter que secar o Am√rica mg Olha;13/10/2018 12:00
209;209;0.545441269874573;e vcs preocupados com final contra cruzeiro Risos Quise‚Ä;15/10/2018 00:01
210;210;0.505981683731079;tweeted Futebol est√ muito louco;13/10/2018 12:00
211;211;0.551930963993073;Atl√tico PR x Sport no T;13/10/2018 12:00
212;212;0.659767150878906;No T vem e atropela como atropelou o Am√rica MG e meteu x no Sport;15/10/2018 00:00
213;213;0.708361387252808;SuntweetedRT quem manteve SG com os defensores do Atl√tico MGAm√rica MG;14/10/2018 23:59
214;214;0.544577181339264;Suntweeted Sport e Paran√ j√ foram Faltam dois Apostaria em Chapecoense e Am√rica MG neste momento;14/10/2018 23:59
215;215;0.545169234275818;Suntweeted Tava secando o Am√rica MG kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk‚Ä;14/10/2018 23:59
216;216;0.5;Notas do jogo ‚áÔ;13/10/2018 12:00
217;217;0.5;Suntweeted Pontos do AtleticoMineiroAmericaMG em Biwenger;14/10/2018 23:58
218;218;0.520869016647339;tweeted O ‚ÄúGalo‚Ä empatou com o Am√ricaMG e ofica apontos do G;13/10/2018 12:00
219;219;0.5;reageSantos SantosFC Sun Oct;13/10/2018 12:00
220;220;0.257587909698486;SuntweetedBom ver que o Atl√ticoMG mostrou que √ completamente poss√vel empatar com o Am√ricaMG em casa n√o apenas sendo o SPFC;14/10/2018 23:58
221;221;0.5;tweeted Brasilerao Final;13/10/2018 12:00
222;222;0.5;AtleticoPRSport Recife;13/10/2018 12:00
223;223;0.418303698301315;Suntweeted Tenho a mesma sensa√√o quando vejo Bahia e Am√ricaMG perto do Z Ambos jogaram mais do que a posi√√o e a pontua√√‚Ä;14/10/2018 23:58
224;224;0.5;InternacionalSao Paulo;13/10/2018 12:00
225;225;0.519731283187866;Vasco da GamaCruzeiro‚Ä;13/10/2018 12:00
226;226;0.196288645267487;Suntweeted Am√rica MG amassou o Atl√tico MG Resultado muito injusto;14/10/2018 23:55
227;227;0.5;Suntweeted ‚å Atl√ticoMGAm√ricaMG;14/10/2018 23:55
228;228;0.546154677867889;tweetedTimes goleados pelo CAP na Arena da Baixada;13/10/2018 12:00
229;229;0.532539427280426;Am√rica MG;13/10/2018 12:00
230;230;0.5;Fla;13/10/2018 12:00
231;231;0.5;Vit√ria Sun Oct;13/10/2018 12:00
232;232;0.437670022249222;Suntweeted Quase que o america mg fez o santista delirar hein;14/10/2018 23:55
233;233;0.297925710678101;Suntweeted Atl√tico n√o arrumou nada com o Am√rica mg;14/10/2018 23:54
234;234;0.536143004894257;Suntweeted Messias Aderlan e Juninho do Am√rica MG merecem uma aten√√o;14/10/2018 23:54
235;235;0.614530861377716;Suntweeted Fim de jogo Atl√tico MG x Am√rica MG;14/10/2018 23:54
